0,계약일,가격,타입
200,2008.05.26,51000,108타입
201,2008.03.31,47014,108타입
202,2008.03.14,52500,108타입
203,2008.02.25,48500,108타입
204,2008.02.18,51600,108타입
205,2008.02.14,51800,108타입
206,2008.01.12,49000,108타입
207,2007.11.07,51800,108타입
208,2007.06.04,56000,108타입
209,2007.05.15,53000,108타입
210,2006.10.31,51900,108타입
211,2006.09.30,50000,108타입
212,2006.09.13,51800,108타입
213,2006.09.04,51600,108타입
214,2006.08.05,48900,108타입
215,2006.07.17,47000,108타입
216,2006.04.24,42000,108타입
217,2006.03.29,33000,108타입
218,2006.03.22,39000,108타입
219,2006.03.21,40000,108타입
220,2006.03.11,39000,108타입
221,2006.03.01,36000,108타입
222,2006.02.18,28900,108타입
223,2006.02.02,36500,108타입
224,2006.01.31,34700,108타입
225,2006.01.22,30300,108타입
226,2006.01.19,28500,108타입
227,2006.01.07,34950,108타입
228,2006.01.07,37300,108타입
229,2006.01.07,35000,108타입
230,2006.01.06,34900,108타입
