0,계약일,가격,타입
200,2017.05.12,72400,103타입
201,2017.05.12,71000,103타입
202,2017.05.10,71500,103타입
203,2017.05.10,69000,103타입
204,2017.05.02,68000,103타입
205,2017.04.28,70000,103타입
206,2017.04.26,71500,103타입
207,2017.04.17,72000,103타입
208,2017.04.07,71000,103타입
209,2017.03.31,72000,103타입
210,2017.03.06,73000,103타입
211,2017.02.25,66500,103타입
212,2017.02.23,74000,103타입
213,2017.02.23,70000,103타입
214,2017.01.16,71200,103타입
215,2017.01.14,71000,103타입
216,2016.11.19,76800,103타입
217,2016.11.10,79500,103타입
218,2016.11.07,71000,103타입
219,2016.11.03,76000,103타입
220,2016.11.02,73000,103타입
221,2016.11.01,76800,103타입
222,2016.10.29,79000,103타입
223,2016.10.26,77000,103타입
224,2016.10.25,77000,103타입
225,2016.10.19,75000,103타입
226,2016.10.17,79750,103타입
227,2016.10.15,74700,103타입
228,2016.10.15,70500,103타입
229,2016.10.13,71000,103타입
230,2016.10.12,70800,103타입
231,2016.10.12,67000,103타입
232,2016.10.08,74000,103타입
233,2016.10.07,69750,103타입
234,2016.10.03,70000,103타입
235,2016.10.01,73000,103타입
236,2016.09.30,71500,103타입
237,2016.09.27,71000,103타입
238,2016.09.10,69000,103타입
239,2016.09.10,70800,103타입
240,2016.09.10,73700,103타입
241,2016.09.08,71900,103타입
242,2016.09.08,75000,103타입
243,2016.09.02,74000,103타입
244,2016.09.01,70000,103타입
245,2016.09.01,74500,103타입
246,2016.08.27,70300,103타입
247,2016.08.26,75000,103타입
248,2016.08.26,70000,103타입
249,2016.08.25,69400,103타입
250,2016.08.20,69000,103타입
251,2016.08.20,74000,103타입
252,2016.08.17,73700,103타입
253,2016.08.15,73200,103타입
254,2016.08.13,71000,103타입
255,2016.08.05,72000,103타입
256,2016.07.25,70000,103타입
257,2016.07.23,70500,103타입
258,2016.07.21,68300,103타입
259,2016.07.20,68500,103타입
260,2016.07.16,70000,103타입
261,2016.07.16,70200,103타입
262,2016.07.12,72000,103타입
263,2016.07.08,69300,103타입
264,2016.07.02,65000,103타입
265,2016.07.02,64700,103타입
266,2016.06.27,74000,103타입
267,2016.06.23,70000,103타입
268,2016.06.23,67000,103타입
269,2016.06.22,68000,103타입
270,2016.06.20,64000,103타입
271,2016.06.17,67000,103타입
272,2016.06.16,74000,103타입
273,2016.06.14,73700,103타입
274,2016.06.14,66900,103타입
275,2016.06.11,66600,103타입
276,2016.06.11,72000,103타입
