0,계약일,가격,타입
2829,2007.07.23,45000,111타입
2830,2007.07.10,42300,111타입
2831,2007.07.09,39500,111타입
2832,2007.07.07,40900,111타입
2833,2007.07.06,40500,111타입
2834,2007.07.04,43000,111타입
2835,2007.07.03,41600,111타입
2836,2007.06.23,41000,111타입
2837,2007.06.23,40900,111타입
2838,2007.06.23,41800,111타입
2839,2007.06.19,40400,111타입
2840,2007.06.15,40500,111타입
2841,2007.06.02,44000,111타입
2842,2007.06.01,41250,111타입
2843,2007.05.25,39000,111타입
2844,2007.05.25,40000,111타입
2845,2007.05.24,41300,111타입
2846,2007.05.18,41000,111타입
2847,2007.05.12,40000,111타입
2848,2007.05.11,40000,111타입
2849,2007.04.21,46500,111타입
2850,2007.04.16,47000,111타입
2851,2007.02.15,45500,111타입
2852,2007.02.02,47500,111타입
2853,2007.01.24,45000,111타입
2854,2007.01.22,46700,111타입
2855,2007.01.22,46000,111타입
2856,2006.12.23,43000,111타입
2857,2006.12.12,48400,111타입
2858,2006.10.30,48200,111타입
2859,2006.10.27,49000,111타입
2860,2006.10.26,39200,111타입
2861,2006.10.21,44800,111타입
2862,2006.10.21,42000,111타입
2863,2006.10.21,49800,111타입
2864,2006.10.17,46900,111타입
2865,2006.10.14,45000,111타입
2866,2006.10.14,45000,111타입
2867,2006.10.03,45300,111타입
2868,2006.10.02,45000,111타입
2869,2006.09.13,40000,111타입
2870,2006.08.26,44500,111타입
2871,2006.08.26,40000,111타입
2872,2006.08.11,42000,111타입
2873,2006.08.11,40250,111타입
2874,2006.08.05,40000,111타입
2875,2006.08.05,43000,111타입
2876,2006.08.04,41800,111타입
2877,2006.05.25,34000,111타입
2878,2006.05.23,38500,111타입
2879,2006.04.14,41950,111타입
2880,2006.04.07,40000,111타입
2881,2006.03.18,39000,111타입
2882,2006.03.11,39350,111타입
2883,2006.03.11,41800,111타입
2884,2006.03.09,36000,111타입
2885,2006.03.08,42000,111타입
2886,2006.03.07,38700,111타입
2887,2006.03.04,41000,111타입
2888,2006.03.02,37000,111타입
2889,2006.02.25,37000,111타입
2890,2006.02.24,38000,111타입
2891,2006.02.07,34000,111타입
2892,2006.02.01,36500,111타입
2893,2006.01.09,35000,111타입
2894,2019.11.24,51000,105타입
2895,2019.11.04,51500,105타입
2896,2019.10.05,53500,105타입
2897,2019.09.27,49000,105타입
2898,2019.09.19,50000,105타입
2899,2019.04.25,50500,105타입
2900,2019.03.14,45000,105타입
2901,2018.11.01,54400,105타입
2902,2018.09.19,55000,105타입
2903,2018.09.08,55000,105타입
2904,2018.09.01,51000,105타입
2905,2018.09.01,51800,105타입
2906,2018.08.21,53000,105타입
2907,2018.08.17,48100,105타입
2908,2018.07.05,49300,105타입
2909,2018.06.30,49200,105타입
2910,2018.04.24,49000,105타입
2911,2018.03.17,46500,105타입
2912,2018.03.09,46500,105타입
2913,2018.03.07,50000,105타입
2914,2018.03.03,40800,105타입
2915,2018.02.27,46000,105타입
2916,2018.02.19,46000,105타입
2917,2018.02.09,43000,105타입
2918,2018.02.07,37000,105타입
2919,2018.02.06,43000,105타입
2920,2018.02.05,42000,105타입
2921,2018.02.03,43000,105타입
2922,2018.02.01,36800,105타입
2923,2018.02.01,43900,105타입
2924,2018.01.30,43000,105타입
2925,2018.01.29,40700,105타입
2926,2018.01.26,40700,105타입
2927,2018.01.25,41700,105타입
2928,2018.01.20,38300,105타입
2929,2018.01.11,40000,105타입
2930,2018.01.11,39700,105타입
2931,2018.01.09,37000,105타입
2932,2018.01.06,41350,105타입
2933,2018.01.03,41000,105타입
2934,2017.12.30,39300,105타입
2935,2017.12.29,41000,105타입
2936,2017.12.29,40700,105타입
2937,2017.12.18,41000,105타입
2938,2017.12.16,41800,105타입
2939,2017.12.06,39000,105타입
2940,2017.12.04,39500,105타입
2941,2017.11.29,35900,105타입
2942,2017.11.24,36600,105타입
2943,2017.09.26,38500,105타입
2944,2017.09.13,39400,105타입
2945,2017.08.25,39500,105타입
2946,2017.08.18,40900,105타입
2947,2017.07.29,40000,105타입
2948,2017.07.03,40500,105타입
2949,2017.06.27,42900,105타입
2950,2017.06.22,42300,105타입
2951,2017.06.17,41000,105타입
2952,2017.06.13,40000,105타입
2953,2017.06.08,40000,105타입
2954,2017.06.02,41300,105타입
2955,2017.05.29,39000,105타입
2956,2017.04.17,38300,105타입
2957,2017.04.14,38500,105타입
2958,2017.03.29,40800,105타입
2959,2017.02.28,39500,105타입
2960,2017.01.21,41000,105타입
2961,2016.12.22,39400,105타입
2962,2016.12.16,41400,105타입
2963,2016.12.03,37000,105타입
2964,2016.11.19,36300,105타입
2965,2016.11.03,41700,105타입
2966,2016.09.28,37000,105타입
2967,2016.09.21,40500,105타입
2968,2016.08.30,40900,105타입
2969,2016.08.16,38500,105타입
2970,2016.08.16,40500,105타입
2971,2016.07.16,38750,105타입
2972,2016.07.13,40000,105타입
2973,2016.07.07,40300,105타입
2974,2016.05.30,41500,105타입
2975,2016.05.21,39000,105타입
2976,2016.05.17,37750,105타입
2977,2016.04.30,39300,105타입
2978,2016.02.04,39500,105타입
2979,2016.01.22,40000,105타입
2980,2015.12.01,40000,105타입
2981,2015.11.02,42000,105타입
2982,2015.10.21,41200,105타입
2983,2015.10.03,38400,105타입
2984,2015.09.18,41700,105타입
2985,2015.09.17,35500,105타입
2986,2015.09.12,40900,105타입
2987,2015.08.21,39100,105타입
2988,2015.07.04,42000,105타입
2989,2015.07.02,41700,105타입
2990,2015.06.15,40000,105타입
2991,2015.06.13,35700,105타입
2992,2015.06.03,41600,105타입
2993,2015.05.27,39000,105타입
2994,2015.04.30,39500,105타입
2995,2015.04.23,37300,105타입
2996,2015.04.18,39500,105타입
2997,2015.03.02,39000,105타입
2998,2015.01.04,38300,105타입
2999,2015.01.03,38600,105타입
3000,2014.12.24,32500,105타입
3001,2014.12.12,37700,105타입
3002,2014.12.03,35850,105타입
3003,2014.11.29,38400,105타입
3004,2014.10.08,37000,105타입
3005,2014.10.07,38000,105타입
3006,2014.09.27,37400,105타입
3007,2014.08.21,36500,105타입
3008,2014.08.07,37500,105타입
3009,2014.06.12,36300,105타입
3010,2014.06.10,34900,105타입
3011,2014.06.06,34800,105타입
3012,2014.06.05,35600,105타입
3013,2014.06.04,34000,105타입
3014,2014.06.02,35250,105타입
3015,2014.04.24,32800,105타입
3016,2014.04.15,35700,105타입
3017,2014.03.07,36900,105타입
3018,2014.01.23,32000,105타입
3019,2014.01.11,30500,105타입
3020,2013.12.27,34000,105타입
3021,2013.12.24,33700,105타입
3022,2013.11.23,33000,105타입
3023,2013.10.04,32700,105타입
3024,2013.10.03,36000,105타입
3025,2013.08.27,32900,105타입
3026,2013.08.21,29750,105타입
3027,2013.08.09,28500,105타입
3028,2013.06.24,30000,105타입
3029,2013.05.11,30000,105타입
3030,2013.02.28,29000,105타입
3031,2013.02.20,31000,105타입
3032,2013.02.14,31500,105타입
3033,2013.02.13,31400,105타입
3034,2013.02.08,29500,105타입
3035,2012.12.26,35000,105타입
3036,2012.11.09,30200,105타입
3037,2012.10.27,31200,105타입
3038,2012.05.19,32000,105타입
3039,2012.04.30,31500,105타입
3040,2012.03.08,33500,105타입
3041,2012.02.13,30000,105타입
3042,2012.02.13,35000,105타입
3043,2011.10.28,33000,105타입
3044,2011.09.26,35000,105타입
3045,2011.09.19,35200,105타입
3046,2011.08.25,34500,105타입
3047,2011.08.08,36750,105타입
3048,2011.06.24,33500,105타입
3049,2011.03.01,37000,105타입
3050,2011.02.25,37000,105타입
3051,2011.02.19,34000,105타입
3052,2011.01.14,36000,105타입
3053,2011.01.12,35000,105타입
3054,2010.12.15,33200,105타입
3055,2010.12.11,33700,105타입
3056,2010.09.24,32450,105타입
3057,2010.08.30,36000,105타입
3058,2010.03.20,31000,105타입
3059,2010.01.25,32000,105타입
3060,2009.12.31,35400,105타입
3061,2009.12.09,35900,105타입
3062,2009.12.08,38000,105타입
3063,2009.12.05,37500,105타입
3064,2009.11.19,35900,105타입
3065,2009.10.26,38500,105타입
3066,2009.10.22,35000,105타입
3067,2009.10.01,33000,105타입
3068,2009.09.28,35400,105타입
3069,2009.09.07,35000,105타입
3070,2009.09.01,30400,105타입
3071,2009.08.11,33500,105타입
3072,2009.08.08,36000,105타입
3073,2009.06.27,32300,105타입
3074,2009.06.23,34400,105타입
3075,2009.06.16,34000,105타입
3076,2009.06.13,31500,105타입
3077,2009.06.02,34000,105타입
3078,2009.06.01,32000,105타입
3079,2009.05.30,35000,105타입
3080,2009.05.01,33800,105타입
3081,2009.04.29,33000,105타입
3082,2009.04.25,32500,105타입
3083,2009.04.25,33000,105타입
3084,2009.03.24,30000,105타입
3085,2009.02.25,30000,105타입
3086,2009.02.18,32000,105타입
3087,2009.02.14,32500,105타입
3088,2009.02.11,30950,105타입
3089,2009.02.10,29500,105타입
3090,2009.01.07,29500,105타입
3091,2009.01.05,30000,105타입
3092,2008.10.30,29500,105타입
3093,2008.08.29,31500,105타입
3094,2008.03.21,40500,105타입
3095,2008.02.18,36000,105타입
3096,2007.11.07,42000,105타입
3097,2007.10.30,43000,105타입
3098,2007.10.29,38000,105타입
3099,2007.10.25,41000,105타입
3100,2007.06.16,41000,105타입
3101,2007.06.09,42000,105타입
3102,2007.02.20,43250,105타입
3103,2006.12.04,46000,105타입
3104,2006.10.31,40900,105타입
3105,2006.10.27,37000,105타입
3106,2006.10.24,40000,105타입
3107,2006.10.13,37000,105타입
3108,2006.10.03,34500,105타입
3109,2006.10.02,39000,105타입
3110,2006.09.25,35700,105타입
3111,2006.09.19,34000,105타입
3112,2006.09.18,34000,105타입
3113,2006.09.13,36000,105타입
3114,2006.09.07,34000,105타입
3115,2006.08.30,32700,105타입
3116,2006.08.26,35000,105타입
3117,2006.08.23,32000,105타입
3118,2006.08.05,30500,105타입
3119,2006.07.28,30000,105타입
3120,2006.07.28,32500,105타입
3121,2006.07.26,32000,105타입
3122,2006.07.24,28000,105타입
3123,2006.07.20,32500,105타입
3124,2006.07.08,32650,105타입
3125,2006.04.26,33000,105타입
3126,2006.03.29,32000,105타입
3127,2006.03.28,30000,105타입
3128,2006.03.22,30500,105타입
3129,2006.03.20,28500,105타입
3130,2006.03.20,30000,105타입
3131,2006.03.20,29800,105타입
3132,2006.03.20,30000,105타입
3133,2006.03.17,29700,105타입
3134,2006.03.07,29000,105타입
3135,2006.03.06,25500,105타입
3136,2006.03.02,30200,105타입
3137,2006.02.24,28000,105타입
3138,2006.02.23,26000,105타입
3139,2006.02.22,25000,105타입
3140,2006.02.13,30000,105타입
3141,2006.02.08,27000,105타입
3142,2006.02.05,29000,105타입
3143,2006.02.04,29000,105타입
3144,2006.01.25,28800,105타입
3145,2006.01.16,27000,105타입
3146,2006.01.12,24500,105타입
3147,2006.01.06,23000,105타입
3148,2019.11.24,51000,105타입
3149,2019.11.04,51500,105타입
3150,2019.10.05,53500,105타입
3151,2019.09.27,49000,105타입
3152,2019.09.19,50000,105타입
3153,2019.04.25,50500,105타입
3154,2019.03.14,45000,105타입
3155,2018.11.01,54400,105타입
3156,2018.09.19,55000,105타입
3157,2018.09.08,55000,105타입
3158,2018.09.01,51000,105타입
3159,2018.09.01,51800,105타입
3160,2018.08.21,53000,105타입
3161,2018.08.17,48100,105타입
3162,2018.07.05,49300,105타입
3163,2018.06.30,49200,105타입
3164,2018.04.24,49000,105타입
3165,2018.03.17,46500,105타입
3166,2018.03.09,46500,105타입
3167,2018.03.07,50000,105타입
3168,2018.03.03,40800,105타입
3169,2018.02.27,46000,105타입
3170,2018.02.19,46000,105타입
3171,2018.02.09,43000,105타입
3172,2018.02.07,37000,105타입
3173,2018.02.06,43000,105타입
3174,2018.02.05,42000,105타입
3175,2018.02.03,43000,105타입
3176,2018.02.01,36800,105타입
3177,2018.02.01,43900,105타입
3178,2018.01.30,43000,105타입
3179,2018.01.29,40700,105타입
3180,2018.01.26,40700,105타입
3181,2018.01.25,41700,105타입
3182,2018.01.20,38300,105타입
3183,2018.01.11,40000,105타입
3184,2018.01.11,39700,105타입
3185,2018.01.09,37000,105타입
3186,2018.01.06,41350,105타입
3187,2018.01.03,41000,105타입
3188,2017.12.30,39300,105타입
3189,2017.12.29,41000,105타입
3190,2017.12.29,40700,105타입
3191,2017.12.18,41000,105타입
3192,2017.12.16,41800,105타입
3193,2017.12.06,39000,105타입
3194,2017.12.04,39500,105타입
3195,2017.11.29,35900,105타입
3196,2017.11.24,36600,105타입
3197,2017.09.26,38500,105타입
3198,2017.09.13,39400,105타입
3199,2017.08.25,39500,105타입
3200,2017.08.18,40900,105타입
3201,2017.07.29,40000,105타입
3202,2017.07.03,40500,105타입
3203,2017.06.27,42900,105타입
3204,2017.06.22,42300,105타입
3205,2017.06.17,41000,105타입
3206,2017.06.13,40000,105타입
3207,2017.06.08,40000,105타입
3208,2017.06.02,41300,105타입
3209,2017.05.29,39000,105타입
3210,2017.04.17,38300,105타입
3211,2017.04.14,38500,105타입
3212,2017.03.29,40800,105타입
3213,2017.02.28,39500,105타입
3214,2017.01.21,41000,105타입
3215,2016.12.22,39400,105타입
3216,2016.12.16,41400,105타입
3217,2016.12.03,37000,105타입
3218,2016.11.19,36300,105타입
3219,2016.11.03,41700,105타입
3220,2016.09.28,37000,105타입
3221,2016.09.21,40500,105타입
3222,2016.08.30,40900,105타입
3223,2016.08.16,38500,105타입
3224,2016.08.16,40500,105타입
3225,2016.07.16,38750,105타입
3226,2016.07.13,40000,105타입
3227,2016.07.07,40300,105타입
3228,2016.05.30,41500,105타입
3229,2016.05.21,39000,105타입
3230,2016.05.17,37750,105타입
3231,2016.04.30,39300,105타입
3232,2016.02.04,39500,105타입
3233,2016.01.22,40000,105타입
3234,2015.12.01,40000,105타입
3235,2015.11.02,42000,105타입
3236,2015.10.21,41200,105타입
3237,2015.10.03,38400,105타입
3238,2015.09.18,41700,105타입
3239,2015.09.17,35500,105타입
3240,2015.09.12,40900,105타입
3241,2015.08.21,39100,105타입
3242,2015.07.04,42000,105타입
3243,2015.07.02,41700,105타입
3244,2015.06.15,40000,105타입
3245,2015.06.13,35700,105타입
3246,2015.06.03,41600,105타입
3247,2015.05.27,39000,105타입
3248,2015.04.30,39500,105타입
3249,2015.04.23,37300,105타입
3250,2015.04.18,39500,105타입
3251,2015.03.02,39000,105타입
3252,2015.01.04,38300,105타입
3253,2015.01.03,38600,105타입
3254,2014.12.24,32500,105타입
3255,2014.12.12,37700,105타입
3256,2014.12.03,35850,105타입
3257,2014.11.29,38400,105타입
3258,2014.10.08,37000,105타입
3259,2014.10.07,38000,105타입
3260,2014.09.27,37400,105타입
3261,2014.08.21,36500,105타입
3262,2014.08.07,37500,105타입
3263,2014.06.12,36300,105타입
3264,2014.06.10,34900,105타입
3265,2014.06.06,34800,105타입
3266,2014.06.05,35600,105타입
3267,2014.06.04,34000,105타입
3268,2014.06.02,35250,105타입
3269,2014.04.24,32800,105타입
3270,2014.04.15,35700,105타입
3271,2014.03.07,36900,105타입
3272,2014.01.23,32000,105타입
3273,2014.01.11,30500,105타입
3274,2013.12.27,34000,105타입
3275,2013.12.24,33700,105타입
3276,2013.11.23,33000,105타입
3277,2013.10.04,32700,105타입
3278,2013.10.03,36000,105타입
3279,2013.08.27,32900,105타입
3280,2013.08.21,29750,105타입
3281,2013.08.09,28500,105타입
3282,2013.06.24,30000,105타입
3283,2013.05.11,30000,105타입
3284,2013.02.28,29000,105타입
3285,2013.02.20,31000,105타입
3286,2013.02.14,31500,105타입
3287,2013.02.13,31400,105타입
3288,2013.02.08,29500,105타입
3289,2012.12.26,35000,105타입
3290,2012.11.09,30200,105타입
3291,2012.10.27,31200,105타입
3292,2012.05.19,32000,105타입
3293,2012.04.30,31500,105타입
3294,2012.03.08,33500,105타입
3295,2012.02.13,30000,105타입
3296,2012.02.13,35000,105타입
3297,2011.10.28,33000,105타입
3298,2011.09.26,35000,105타입
3299,2011.09.19,35200,105타입
3300,2011.08.25,34500,105타입
3301,2011.08.08,36750,105타입
3302,2011.06.24,33500,105타입
3303,2011.03.01,37000,105타입
3304,2011.02.25,37000,105타입
3305,2011.02.19,34000,105타입
3306,2011.01.14,36000,105타입
3307,2011.01.12,35000,105타입
3308,2010.12.15,33200,105타입
3309,2010.12.11,33700,105타입
3310,2010.09.24,32450,105타입
3311,2010.08.30,36000,105타입
3312,2010.03.20,31000,105타입
3313,2010.01.25,32000,105타입
3314,2009.12.31,35400,105타입
3315,2009.12.09,35900,105타입
3316,2009.12.08,38000,105타입
3317,2009.12.05,37500,105타입
3318,2009.11.19,35900,105타입
3319,2009.10.26,38500,105타입
3320,2009.10.22,35000,105타입
3321,2009.10.01,33000,105타입
3322,2009.09.28,35400,105타입
3323,2009.09.07,35000,105타입
3324,2009.09.01,30400,105타입
3325,2009.08.11,33500,105타입
3326,2009.08.08,36000,105타입
3327,2009.06.27,32300,105타입
3328,2009.06.23,34400,105타입
3329,2009.06.16,34000,105타입
3330,2009.06.13,31500,105타입
3331,2009.06.02,34000,105타입
3332,2009.06.01,32000,105타입
3333,2009.05.30,35000,105타입
3334,2009.05.01,33800,105타입
3335,2009.04.29,33000,105타입
3336,2009.04.25,32500,105타입
3337,2009.04.25,33000,105타입
3338,2009.03.24,30000,105타입
3339,2009.02.25,30000,105타입
3340,2009.02.18,32000,105타입
3341,2009.02.14,32500,105타입
3342,2009.02.11,30950,105타입
3343,2009.02.10,29500,105타입
3344,2009.01.07,29500,105타입
3345,2009.01.05,30000,105타입
3346,2008.10.30,29500,105타입
3347,2008.08.29,31500,105타입
3348,2008.03.21,40500,105타입
3349,2008.02.18,36000,105타입
3350,2007.11.07,42000,105타입
3351,2007.10.30,43000,105타입
3352,2007.10.29,38000,105타입
3353,2007.10.25,41000,105타입
3354,2007.06.16,41000,105타입
3355,2007.06.09,42000,105타입
3356,2007.02.20,43250,105타입
3357,2006.12.04,46000,105타입
3358,2006.10.31,40900,105타입
3359,2006.10.27,37000,105타입
3360,2006.10.24,40000,105타입
3361,2006.10.13,37000,105타입
3362,2006.10.03,34500,105타입
3363,2006.10.02,39000,105타입
3364,2006.09.25,35700,105타입
3365,2006.09.19,34000,105타입
3366,2006.09.18,34000,105타입
3367,2006.09.13,36000,105타입
3368,2006.09.07,34000,105타입
3369,2006.08.30,32700,105타입
3370,2006.08.26,35000,105타입
3371,2006.08.23,32000,105타입
3372,2006.08.05,30500,105타입
3373,2006.07.28,30000,105타입
3374,2006.07.28,32500,105타입
3375,2006.07.26,32000,105타입
3376,2006.07.24,28000,105타입
3377,2006.07.20,32500,105타입
3378,2006.07.08,32650,105타입
3379,2006.04.26,33000,105타입
3380,2006.03.29,32000,105타입
3381,2006.03.28,30000,105타입
3382,2006.03.22,30500,105타입
3383,2006.03.20,28500,105타입
3384,2006.03.20,30000,105타입
3385,2006.03.20,29800,105타입
3386,2006.03.20,30000,105타입
3387,2006.03.17,29700,105타입
3388,2006.03.07,29000,105타입
3389,2006.03.06,25500,105타입
3390,2006.03.02,30200,105타입
3391,2006.02.24,28000,105타입
3392,2006.02.23,26000,105타입
3393,2006.02.22,25000,105타입
3394,2006.02.13,30000,105타입
3395,2006.02.08,27000,105타입
3396,2006.02.05,29000,105타입
3397,2006.02.04,29000,105타입
3398,2006.01.25,28800,105타입
3399,2006.01.16,27000,105타입
3400,2006.01.12,24500,105타입
3401,2006.01.06,23000,105타입
3402,2019.11.12,72000,106타입
3403,2019.10.05,66900,106타입
3404,2019.09.11,66700,106타입
3405,2019.08.29,59000,106타입
3406,2019.08.29,59900,106타입
3407,2019.08.27,65000,106타입
3408,2019.08.24,65000,106타입
3409,2019.07.10,60000,106타입
3410,2019.06.27,63000,106타입
3411,2019.06.26,62700,106타입
3412,2019.06.26,62000,106타입
3413,2019.06.21,60000,106타입
3414,2019.06.15,60000,106타입
3415,2019.06.01,59500,106타입
3416,2019.04.08,66000,106타입
3417,2019.04.06,60000,106타입
3418,2019.02.16,59500,106타입
3419,2018.11.30,65000,106타입
3420,2018.11.24,65500,106타입
3421,2018.10.15,68000,106타입
3422,2018.09.27,60000,106타입
3423,2018.09.12,62500,106타입
3424,2018.09.06,64500,106타입
3425,2018.09.06,63000,106타입
3426,2018.08.31,65000,106타입
3427,2018.08.29,60000,106타입
3428,2018.08.25,59700,106타입
3429,2018.08.21,60000,106타입
3430,2018.08.18,60000,106타입
3431,2018.07.31,60000,106타입
3432,2018.07.28,53000,106타입
3433,2018.07.25,57000,106타입
3434,2018.07.11,57500,106타입
3435,2018.06.02,59000,106타입
3436,2018.05.23,53000,106타입
3437,2018.05.12,58000,106타입
3438,2018.04.30,60000,106타입
3439,2018.04.04,55500,106타입
3440,2018.03.28,56000,106타입
3441,2018.03.26,54800,106타입
3442,2018.03.10,56000,106타입
3443,2018.03.05,54700,106타입
3444,2018.03.01,54800,106타입
3445,2018.02.22,51000,106타입
3446,2018.02.02,49500,106타입
3447,2018.01.27,49000,106타입
3448,2018.01.25,48000,106타입
3449,2018.01.23,50000,106타입
3450,2018.01.23,49000,106타입
3451,2018.01.18,45000,106타입
3452,2018.01.15,48500,106타입
3453,2018.01.13,49000,106타입
3454,2018.01.06,47500,106타입
3455,2018.01.06,47300,106타입
3456,2017.12.29,46900,106타입
3457,2017.12.02,48500,106타입
3458,2017.11.18,46400,106타입
3459,2017.11.17,47300,106타입
3460,2017.11.17,45800,106타입
3461,2017.11.10,47700,106타입
3462,2017.11.01,48000,106타입
3463,2017.09.29,42900,106타입
3464,2017.09.28,42800,106타입
3465,2017.09.23,46000,106타입
3466,2017.09.22,46000,106타입
3467,2017.09.18,45000,106타입
3468,2017.09.18,47000,106타입
3469,2017.09.14,44500,106타입
3470,2017.09.04,44500,106타입
3471,2017.08.12,45500,106타입
3472,2017.08.07,43000,106타입
3473,2017.08.07,42800,106타입
3474,2017.07.22,45500,106타입
3475,2017.07.19,44500,106타입
3476,2017.07.19,44000,106타입
3477,2017.07.14,44800,106타입
3478,2017.07.03,44000,106타입
3479,2017.07.03,46400,106타입
3480,2017.06.15,43500,106타입
3481,2017.06.05,44800,106타입
3482,2017.05.27,45000,106타입
3483,2017.05.20,44000,106타입
3484,2017.05.11,43000,106타입
3485,2017.05.05,43000,106타입
3486,2017.02.21,43500,106타입
3487,2017.01.12,41000,106타입
3488,2017.01.06,43500,106타입
3489,2016.12.21,43000,106타입
3490,2016.12.20,39800,106타입
3491,2016.10.26,45300,106타입
3492,2016.10.07,44800,106타입
3493,2016.10.06,42850,106타입
3494,2016.07.16,44500,106타입
3495,2016.07.15,43000,106타입
3496,2016.07.14,44000,106타입
3497,2016.06.21,44000,106타입
3498,2016.06.17,45500,106타입
3499,2016.05.28,45000,106타입
3500,2016.05.03,42000,106타입
3501,2016.01.09,45000,106타입
3502,2015.10.21,45700,106타입
3503,2015.10.14,46000,106타입
3504,2015.10.08,40000,106타입
3505,2015.08.08,44850,106타입
3506,2015.07.25,44000,106타입
3507,2015.07.24,45000,106타입
3508,2015.07.17,46700,106타입
3509,2015.07.04,44900,106타입
3510,2015.07.01,46700,106타입
3511,2015.06.22,45000,106타입
3512,2015.06.20,46500,106타입
3513,2015.06.18,44700,106타입
3514,2015.06.13,41000,106타입
3515,2015.05.30,44500,106타입
3516,2015.05.25,44000,106타입
3517,2015.05.20,44000,106타입
3518,2015.05.19,43500,106타입
3519,2015.05.19,44800,106타입
3520,2015.04.25,47000,106타입
3521,2015.04.14,44000,106타입
3522,2015.04.07,43500,106타입
3523,2015.03.28,44700,106타입
3524,2015.03.26,39450,106타입
3525,2015.03.04,45000,106타입
3526,2015.03.04,41000,106타입
3527,2015.02.17,43500,106타입
3528,2015.02.14,43400,106타입
3529,2015.02.10,40000,106타입
3530,2015.01.31,42500,106타입
3531,2015.01.14,43300,106타입
3532,2015.01.13,42500,106타입
3533,2015.01.10,42500,106타입
3534,2015.01.07,42500,106타입
3535,2014.12.01,43200,106타입
3536,2014.10.31,42000,106타입
3537,2014.10.11,40000,106타입
3538,2014.10.04,42000,106타입
3539,2014.10.03,41500,106타입
3540,2014.09.27,42000,106타입
3541,2014.09.22,42000,106타입
3542,2014.09.13,41000,106타입
3543,2014.09.05,41000,106타입
3544,2014.09.03,41000,106타입
3545,2014.08.20,40000,106타입
3546,2014.06.25,39500,106타입
3547,2014.05.01,40500,106타입
3548,2014.04.24,34000,106타입
3549,2014.03.28,40500,106타입
3550,2014.03.25,40800,106타입
3551,2014.02.22,39350,106타입
3552,2014.02.17,40500,106타입
3553,2014.02.14,38000,106타입
3554,2014.02.13,35500,106타입
3555,2014.02.13,39800,106타입
3556,2014.02.12,39000,106타입
3557,2014.02.10,34500,106타입
3558,2014.02.04,38800,106타입
3559,2014.02.03,34200,106타입
3560,2014.02.03,38300,106타입
3561,2014.01.18,38500,106타입
3562,2013.11.21,36000,106타입
3563,2013.10.30,37500,106타입
3564,2013.10.09,37000,106타입
3565,2013.09.28,37000,106타입
3566,2013.09.27,39000,106타입
3567,2013.09.14,36900,106타입
3568,2013.09.06,37600,106타입
3569,2013.09.03,36500,106타입
3570,2013.08.10,35500,106타입
3571,2013.06.04,33300,106타입
3572,2013.06.03,33000,106타입
3573,2013.05.20,36000,106타입
3574,2013.05.14,36100,106타입
3575,2013.04.09,36000,106타입
3576,2013.03.27,36500,106타입
3577,2013.03.16,32500,106타입
3578,2013.03.09,33000,106타입
3579,2012.12.24,33000,106타입
3580,2012.11.24,33000,106타입
3581,2012.10.20,36800,106타입
3582,2012.10.11,37500,106타입
3583,2012.03.26,33800,106타입
3584,2012.02.24,35000,106타입
3585,2012.02.22,38000,106타입
3586,2012.02.16,34000,106타입
3587,2012.01.20,38500,106타입
3588,2011.12.13,41300,106타입
3589,2011.12.12,34700,106타입
3590,2011.10.13,41700,106타입
3591,2011.09.28,38000,106타입
3592,2011.09.10,40200,106타입
3593,2011.06.17,37000,106타입
3594,2011.06.11,38000,106타입
3595,2011.05.25,41700,106타입
3596,2011.04.07,40000,106타입
3597,2011.03.05,39000,106타입
3598,2011.02.16,38900,106타입
3599,2011.01.24,41000,106타입
3600,2011.01.17,38500,106타입
3601,2011.01.11,37800,106타입
3602,2010.12.26,39000,106타입
3603,2010.12.25,35800,106타입
3604,2010.12.04,36900,106타입
3605,2010.12.01,37000,106타입
3606,2010.12.01,39000,106타입
3607,2010.11.30,37000,106타입
3608,2010.10.29,35750,106타입
3609,2010.10.16,36850,106타입
3610,2010.10.05,36900,106타입
3611,2010.09.03,34600,106타입
3612,2010.01.09,39400,106타입
3613,2009.12.16,36900,106타입
3614,2009.11.11,39200,106타입
3615,2009.08.31,41000,106타입
3616,2009.08.29,40500,106타입
3617,2009.08.29,41800,106타입
3618,2009.08.28,42000,106타입
3619,2009.08.26,42000,106타입
3620,2009.08.11,39500,106타입
3621,2009.08.07,37000,106타입
3622,2009.08.03,43000,106타입
3623,2009.07.27,39000,106타입
3624,2009.07.16,38300,106타입
3625,2009.06.30,40000,106타입
3626,2009.06.26,37000,106타입
3627,2009.06.23,39500,106타입
3628,2009.06.22,39450,106타입
3629,2009.06.20,40000,106타입
3630,2009.06.15,37500,106타입
3631,2009.06.13,40000,106타입
3632,2009.06.12,38800,106타입
3633,2009.06.12,37700,106타입
3634,2009.06.06,37000,106타입
3635,2009.06.01,39850,106타입
3636,2009.05.19,40000,106타입
3637,2009.05.09,37800,106타입
3638,2009.04.28,34700,106타입
3639,2009.04.15,35500,106타입
3640,2009.04.11,38000,106타입
3641,2009.04.07,36000,106타입
3642,2009.04.06,35000,106타입
3643,2009.04.02,33500,106타입
3644,2009.03.07,33000,106타입
3645,2009.03.02,35250,106타입
3646,2009.02.16,34800,106타입
3647,2009.02.11,32400,106타입
3648,2009.02.09,32300,106타입
3649,2009.02.03,36000,106타입
3650,2009.02.02,31500,106타입
