0,계약일,가격,타입
2994,2017.09.26,49000,112타입
2995,2017.09.12,50000,112타입
2996,2017.08.25,46600,112타입
2997,2017.07.17,47000,112타입
2998,2017.07.01,45500,112타입
2999,2017.06.16,45300,112타입
3000,2017.06.05,44850,112타입
3001,2017.05.29,45000,112타입
3002,2017.05.19,44000,112타입
3003,2017.04.07,46000,112타입
3004,2017.03.30,45300,112타입
3005,2017.03.01,45900,112타입
3006,2017.02.10,45500,112타입
3007,2017.02.07,47300,112타입
3008,2016.12.20,42500,112타입
3009,2016.12.03,45000,112타입
3010,2016.10.31,43800,112타입
3011,2016.10.26,44700,112타입
3012,2016.10.08,45000,112타입
3013,2016.10.05,44500,112타입
3014,2016.09.27,45500,112타입
3015,2016.09.12,45700,112타입
3016,2016.09.06,47800,112타입
3017,2016.08.19,43300,112타입
3018,2016.08.07,45500,112타입
3019,2016.07.30,41900,112타입
3020,2016.07.29,44500,112타입
3021,2016.07.15,46000,112타입
3022,2016.07.15,45000,112타입
3023,2016.07.10,43000,112타입
3024,2016.06.29,42500,112타입
3025,2016.06.14,46800,112타입
3026,2016.06.06,42600,112타입
3027,2016.05.27,44800,112타입
3028,2016.04.26,45000,112타입
3029,2016.03.29,43800,112타입
3030,2016.01.20,44000,112타입
3031,2015.12.30,43200,112타입
3032,2015.11.29,44000,112타입
3033,2015.10.31,44750,112타입
3034,2015.10.12,43500,112타입
3035,2015.09.11,45000,112타입
3036,2015.09.08,43500,112타입
3037,2015.07.24,41000,112타입
3038,2015.07.12,42500,112타입
3039,2015.07.07,43000,112타입
3040,2015.06.18,42500,112타입
3041,2015.06.17,42000,112타입
3042,2015.04.08,40500,112타입
3043,2015.04.07,41900,112타입
3044,2015.04.02,42500,112타입
3045,2015.04.01,40000,112타입
3046,2015.03.07,39800,112타입
3047,2015.03.03,42000,112타입
3048,2015.02.16,41700,112타입
3049,2015.01.27,42300,112타입
3050,2015.01.16,40350,112타입
3051,2014.11.27,38500,112타입
3052,2014.11.06,40400,112타입
3053,2014.10.20,40500,112타입
3054,2014.10.06,41000,112타입
3055,2014.10.04,39000,112타입
3056,2014.09.23,41400,112타입
3057,2014.08.13,41000,112타입
3058,2014.07.26,41350,112타입
3059,2014.06.04,38000,112타입
3060,2014.06.03,39250,112타입
3061,2014.05.15,41500,112타입
3062,2014.04.21,37450,112타입
3063,2014.04.12,41200,112타입
3064,2014.04.08,40700,112타입
3065,2014.03.24,41000,112타입
3066,2014.03.12,40000,112타입
3067,2014.03.11,39000,112타입
3068,2014.03.10,39000,112타입
3069,2014.02.26,38300,112타입
3070,2014.02.19,37800,112타입
3071,2014.02.10,39500,112타입
3072,2014.01.22,41500,112타입
3073,2014.01.06,39400,112타입
3074,2013.12.13,39000,112타입
3075,2013.12.07,40000,112타입
3076,2013.10.05,39500,112타입
3077,2013.10.05,39500,112타입
3078,2013.09.14,38000,112타입
3079,2013.09.09,36300,112타입
3080,2013.06.09,39000,112타입
3081,2013.04.29,39200,112타입
3082,2013.04.03,37600,112타입
3083,2012.09.08,37000,112타입
3084,2012.03.17,39500,112타입
3085,2012.03.13,37500,112타입
3086,2012.01.28,40600,112타입
3087,2011.12.17,37500,112타입
3088,2011.12.07,37500,112타입
3089,2011.10.13,37200,112타입
3090,2011.09.17,37800,112타입
3091,2011.08.22,40500,112타입
3092,2011.08.22,30000,112타입
3093,2011.07.27,40800,112타입
3094,2011.07.07,39000,112타입
3095,2011.06.24,41000,112타입
3096,2011.03.02,41400,112타입
3097,2011.03.01,39000,112타입
3098,2011.02.13,40000,112타입
3099,2011.02.12,42000,112타입
3100,2011.02.01,35500,112타입
3101,2011.01.18,40000,112타입
3102,2011.01.08,39800,112타입
3103,2011.01.07,39900,112타입
3104,2011.01.03,38800,112타입
3105,2010.12.25,38000,112타입
3106,2010.12.24,40800,112타입
3107,2010.11.24,40500,112타입
3108,2010.11.16,40000,112타입
3109,2010.11.14,40000,112타입
3110,2010.11.13,39000,112타입
3111,2010.11.04,40000,112타입
3112,2010.10.28,36400,112타입
3113,2010.07.13,39000,112타입
3114,2010.01.06,41000,112타입
3115,2009.11.22,40800,112타입
3116,2009.11.07,42600,112타입
3117,2009.11.06,42000,112타입
3118,2009.09.14,39000,112타입
3119,2009.09.10,41600,112타입
3120,2009.08.06,41500,112타입
3121,2009.07.25,40500,112타입
3122,2009.07.21,39500,112타입
3123,2009.07.21,38000,112타입
3124,2009.07.09,42500,112타입
3125,2009.06.15,43000,112타입
3126,2009.05.30,40400,112타입
3127,2009.05.15,40000,112타입
3128,2009.04.17,38000,112타입
3129,2009.04.04,38200,112타입
3130,2008.09.04,41000,112타입
3131,2008.08.29,44300,112타입
3132,2008.08.05,43950,112타입
3133,2008.06.20,42100,112타입
3134,2008.06.16,40800,112타입
3135,2008.05.17,39900,112타입
3136,2008.05.15,42000,112타입
3137,2008.05.13,38500,112타입
3138,2008.05.03,45000,112타입
3139,2008.04.30,42250,112타입
3140,2008.04.23,43000,112타입
3141,2008.04.23,42000,112타입
3142,2008.02.23,43000,112타입
3143,2008.02.16,40000,112타입
3144,2008.02.05,39900,112타입
3145,2008.01.19,44000,112타입
3146,2008.01.08,39000,112타입
3147,2007.09.06,44100,112타입
3148,2007.08.31,37800,112타입
3149,2007.07.21,39000,112타입
3150,2007.03.07,36000,112타입
3151,2007.02.07,38000,112타입
3152,2007.01.07,38850,112타입
3153,2006.12.22,33500,112타입
3154,2006.12.19,36000,112타입
3155,2006.12.16,30000,112타입
3156,2006.12.09,38000,112타입
3157,2006.11.29,31800,112타입
3158,2006.11.03,33950,112타입
3159,2006.10.30,30000,112타입
3160,2006.10.30,31000,112타입
3161,2006.10.24,33500,112타입
3162,2006.10.23,28900,112타입
3163,2006.09.29,30500,112타입
3164,2006.09.22,32000,112타입
3165,2006.09.21,31500,112타입
3166,2006.09.19,31700,112타입
3167,2006.09.18,26000,112타입
3168,2006.09.04,31200,112타입
3169,2006.08.11,29750,112타입
3170,2006.07.31,32000,112타입
3171,2006.07.16,31000,112타입
3172,2006.07.01,31000,112타입
3173,2006.06.09,29000,112타입
3174,2006.04.25,30700,112타입
3175,2006.03.23,30500,112타입
3176,2006.03.02,29000,112타입
3177,2019.04.13,53300,110타입
3178,2019.03.30,60000,110타입
3179,2019.01.01,52000,110타입
3180,2018.10.16,60000,110타입
3181,2018.09.08,61600,110타입
3182,2018.09.05,55500,110타입
3183,2018.09.05,55000,110타입
3184,2018.08.30,56500,110타입
3185,2018.08.25,57000,110타입
3186,2018.04.27,51500,110타입
3187,2018.04.17,51800,110타입
3188,2018.03.28,46900,110타입
3189,2018.03.21,44000,110타입
3190,2018.03.19,45000,110타입
3191,2018.03.03,49500,110타입
3192,2018.03.02,49000,110타입
3193,2018.02.21,50700,110타입
3194,2018.02.21,49500,110타입
3195,2018.02.10,45000,110타입
3196,2018.02.03,49500,110타입
3197,2018.01.22,53300,110타입
3198,2018.01.17,51000,110타입
3199,2017.11.19,48700,110타입
3200,2017.11.07,48500,110타입
3201,2017.11.04,48300,110타입
3202,2017.10.20,48000,110타입
3203,2017.10.18,48000,110타입
3204,2017.10.17,47500,110타입
3205,2017.10.12,46000,110타입
3206,2017.07.20,46000,110타입
3207,2017.06.10,47000,110타입
3208,2017.06.08,51000,110타입
3209,2017.06.06,48000,110타입
3210,2017.05.24,49400,110타입
3211,2017.05.19,47800,110타입
3212,2017.03.18,47250,110타입
3213,2017.03.10,47500,110타입
3214,2017.03.05,45000,110타입
3215,2017.02.20,43000,110타입
3216,2017.01.26,44000,110타입
3217,2017.01.17,46000,110타입
3218,2016.12.08,44800,110타입
3219,2016.11.09,45000,110타입
3220,2016.10.29,45500,110타입
3221,2016.10.28,46800,110타입
3222,2016.09.21,45000,110타입
3223,2016.08.09,44000,110타입
3224,2016.07.15,44000,110타입
3225,2016.07.14,47000,110타입
3226,2016.06.16,46000,110타입
3227,2016.05.23,45000,110타입
3228,2016.05.09,44350,110타입
3229,2016.04.24,46400,110타입
3230,2016.04.13,45400,110타입
3231,2016.04.04,45800,110타입
3232,2016.02.20,44700,110타입
3233,2016.02.13,44500,110타입
3234,2016.01.29,47500,110타입
3235,2016.01.18,48500,110타입
3236,2016.01.07,44900,110타입
3237,2015.09.18,45200,110타입
3238,2015.08.30,43500,110타입
3239,2015.08.24,43500,110타입
3240,2015.08.22,41000,110타입
3241,2015.08.21,41000,110타입
3242,2015.08.20,44500,110타입
3243,2015.08.08,44700,110타입
3244,2015.06.25,43650,110타입
3245,2015.06.13,48300,110타입
3246,2015.04.19,43450,110타입
3247,2015.04.18,42500,110타입
3248,2015.04.15,43300,110타입
3249,2015.03.10,43000,110타입
3250,2015.03.04,42800,110타입
3251,2015.03.04,41500,110타입
3252,2015.02.13,45500,110타입
3253,2015.02.06,42600,110타입
3254,2015.02.05,43000,110타입
3255,2015.02.04,44400,110타입
3256,2015.01.27,48000,110타입
3257,2014.11.11,40000,110타입
3258,2014.11.06,42100,110타입
3259,2014.10.11,39700,110타입
3260,2014.10.09,41000,110타입
3261,2014.09.26,40500,110타입
3262,2014.09.24,42300,110타입
3263,2014.09.13,41800,110타입
3264,2014.07.22,38000,110타입
3265,2014.07.05,38500,110타입
3266,2014.06.20,41700,110타입
3267,2014.05.10,40000,110타입
3268,2014.04.28,43000,110타입
3269,2014.04.25,41300,110타입
3270,2014.04.11,41000,110타입
3271,2014.03.24,41000,110타입
3272,2014.03.06,40000,110타입
3273,2014.02.03,41500,110타입
3274,2013.10.22,40000,110타입
3275,2013.10.18,39000,110타입
3276,2013.10.13,38500,110타입
3277,2013.09.07,41000,110타입
3278,2013.08.31,38300,110타입
3279,2013.07.18,39500,110타입
3280,2013.05.21,42000,110타입
3281,2013.05.04,38500,110타입
3282,2012.12.27,37200,110타입
3283,2012.10.25,39700,110타입
3284,2012.09.25,39560,110타입
3285,2012.07.06,39500,110타입
3286,2012.06.20,42000,110타입
3287,2012.04.30,39000,110타입
3288,2012.04.25,44500,110타입
3289,2012.04.11,48200,110타입
3290,2012.03.06,47000,110타입
3291,2012.02.02,45200,110타입
3292,2012.01.25,40000,110타입
3293,2011.09.29,47800,110타입
3294,2011.09.16,46500,110타입
3295,2011.09.01,43000,110타입
3296,2011.08.01,50000,110타입
3297,2011.07.29,50000,110타입
3298,2011.07.29,46300,110타입
3299,2011.06.30,47800,110타입
3300,2011.06.30,47000,110타입
3301,2011.03.30,43500,110타입
3302,2011.03.12,41500,110타입
3303,2011.02.17,46800,110타입
3304,2010.04.27,36500,110타입
3305,2010.03.30,40200,110타입
3306,2010.03.08,48000,110타입
3307,2009.02.18,40000,110타입
3308,2009.02.05,39000,110타입
3309,2008.08.20,36500,110타입
3310,2008.08.01,50500,110타입
3311,2019.10.23,83500,111타입
3312,2019.10.17,85000,111타입
3313,2019.07.18,81000,111타입
3314,2019.05.22,80000,111타입
3315,2018.12.21,78700,111타입
3316,2018.08.20,72000,111타입
3317,2018.08.20,70500,111타입
3318,2018.08.04,68000,111타입
3319,2018.07.26,68000,111타입
3320,2018.06.15,69000,111타입
3321,2018.05.18,67000,111타입
3322,2018.03.23,68000,111타입
3323,2018.01.19,65000,111타입
3324,2017.10.19,68000,111타입
3325,2017.08.28,61500,111타입
3326,2017.08.01,63500,111타입
3327,2017.07.11,57000,111타입
3328,2017.03.18,54000,111타입
3329,2017.01.04,55800,111타입
3330,2016.12.28,56000,111타입
3331,2016.11.24,56500,111타입
3332,2016.10.31,52500,111타입
3333,2016.10.21,56750,111타입
3334,2016.09.21,57000,111타입
3335,2016.08.26,54500,111타입
3336,2016.08.11,53500,111타입
3337,2016.08.10,53000,111타입
3338,2016.08.09,54500,111타입
3339,2016.08.01,52800,111타입
3340,2016.06.07,54800,111타입
3341,2016.05.20,50900,111타입
3342,2016.05.03,53700,111타입
3343,2016.04.25,52000,111타입
3344,2016.04.25,52000,111타입
3345,2016.01.27,49000,111타입
3346,2015.12.31,52500,111타입
3347,2015.12.03,52000,111타입
3348,2015.10.21,52500,111타입
3349,2015.10.14,52700,111타입
3350,2015.08.26,52000,111타입
3351,2015.08.05,49000,111타입
3352,2015.06.23,52000,111타입
3353,2015.06.06,51800,111타입
3354,2015.03.14,50000,111타입
3355,2014.12.26,49500,111타입
3356,2014.11.15,51000,111타입
3357,2014.09.04,49800,111타입
3358,2014.08.27,49000,111타입
3359,2014.06.27,51450,111타입
3360,2014.03.31,49300,111타입
3361,2014.03.29,51250,111타입
3362,2014.02.19,47800,111타입
3363,2014.02.07,48000,111타입
3364,2014.01.29,50900,111타입
3365,2013.12.27,48800,111타입
3366,2013.05.30,47250,111타입
3367,2013.05.16,48000,111타입
3368,2013.05.08,47500,111타입
3369,2013.05.04,49000,111타입
3370,2013.04.16,49000,111타입
3371,2013.02.15,51000,111타입
3372,2013.01.15,50000,111타입
3373,2013.01.11,50500,111타입
3374,2012.11.01,53700,111타입
3375,2012.01.09,56500,111타입
3376,2011.12.30,52500,111타입
3377,2011.12.30,50000,111타입
3378,2011.05.31,56000,111타입
3379,2011.05.07,57400,111타입
3380,2010.12.01,50000,111타입
3381,2010.11.17,54700,111타입
3382,2010.07.18,45000,111타입
3383,2010.04.24,42000,111타입
3384,2010.04.03,55000,111타입
3385,2009.08.21,52000,111타입
3386,2009.07.02,58250,111타입
