0,계약일,가격,타입
213,2014.09.27,51000,111B
214,2014.09.24,51000,111B
215,2014.09.19,52800,111B
216,2014.09.09,52800,111A
217,2014.09.03,52000,111A
218,2014.08.23,51000,111B
219,2014.08.19,53900,111A
220,2014.08.18,54000,111A
221,2014.07.26,53000,111A
222,2014.07.22,53900,111A
223,2014.07.20,51500,111B
224,2014.07.19,54000,111A
225,2014.07.04,54100,111A
226,2014.06.28,52500,111B
227,2014.06.27,50900,111B
228,2014.05.25,53500,111A
229,2014.05.09,54500,111A
230,2014.05.03,53100,111A
231,2014.05.01,53300,111A
232,2014.04.02,52700,111B
233,2014.02.26,53500,111A
234,2014.02.24,50400,111B
235,2014.02.23,51800,111A
236,2014.02.22,50000,111B
237,2014.02.17,52800,111A
238,2014.02.15,52700,111A
239,2014.01.25,51400,111B
240,2014.01.16,52000,111A
241,2013.11.12,50000,111B
242,2013.10.09,51500,111A
243,2013.09.25,48200,111B
244,2013.09.25,47750,111A
245,2013.09.23,50000,111A
246,2013.08.22,50500,111A
247,2013.07.20,50000,111A
248,2013.06.13,47669,111A
249,2013.06.01,49000,111A
250,2013.05.18,46000,111A
251,2013.04.09,46800,111B
252,2013.03.30,47000,111B
253,2013.03.21,45700,111B
254,2013.03.18,46100,111A
255,2013.03.13,44800,111A
256,2019.12.01,88000,112C
257,2019.11.30,86800,112C
258,2019.11.28,89100,112C
259,2019.10.09,84000,112C
260,2019.09.28,85000,112C
261,2019.09.21,85500,112C
262,2019.09.09,85500,112C
263,2019.08.10,86500,112C
264,2018.08.31,85000,112C
265,2018.08.28,85000,112C
266,2018.08.24,82800,112C
267,2018.08.18,81000,112C
268,2018.01.27,72000,112C
269,2018.01.02,70500,112C
270,2017.11.25,68500,112C
271,2017.11.25,68500,112C
272,2017.11.18,69500,112C
273,2017.11.04,67000,112C
274,2017.11.02,66000,112C
275,2017.10.14,65500,112C
276,2017.10.14,63500,112C
277,2017.09.28,62000,112C
278,2017.09.23,64000,112C
279,2017.09.09,60000,112C
280,2017.09.02,61000,112C
281,2017.08.04,62500,112C
282,2017.07.29,60000,112C
283,2017.07.29,63000,112C
284,2017.07.28,62000,112C
285,2017.07.27,62900,112C
286,2017.07.22,62800,112C
287,2017.07.21,60000,112C
288,2017.07.20,59900,112C
289,2017.07.15,60000,112C
290,2017.06.17,60000,112C
291,2017.06.14,58800,112C
292,2017.06.13,60000,112C
293,2017.06.10,62000,112C
294,2017.06.03,58500,112C
295,2017.04.14,60000,112C
296,2017.03.10,58500,112C
297,2017.03.05,59000,112C
298,2016.10.22,59500,112C
299,2016.10.17,60000,112C
300,2016.10.03,59000,112C
301,2016.08.26,56300,112C
302,2016.08.13,59800,112C
303,2016.04.23,57500,112C
304,2016.04.21,59000,112C
305,2016.02.25,57500,112C
306,2016.01.30,58000,112C
307,2015.10.30,60000,112C
308,2015.04.29,59700,112C
309,2015.02.28,57500,112C
310,2015.01.30,56000,112C
311,2014.11.15,52900,112C
312,2014.10.02,52500,112C
313,2014.09.26,52000,112C
314,2014.09.22,52000,112C
315,2014.09.16,52500,112C
316,2014.08.16,52700,112C
317,2014.08.02,52200,112C
318,2014.07.12,52000,112C
319,2014.04.09,52500,112C
320,2014.03.06,51000,112C
321,2014.01.27,49900,112C
322,2013.12.22,48500,112C
323,2013.12.22,51000,112C
324,2013.12.18,47832,112C
325,2013.12.18,47765,112C
326,2013.10.30,48250,112C
327,2013.09.29,46300,112C
328,2013.09.14,49000,112C
329,2013.09.07,46300,112C
330,2013.07.29,47000,112C
331,2013.06.28,45800,112C
332,2013.03.20,45400,112C
333,2013.03.04,46200,112C
334,2013.02.23,46800,112C
